intStCode,strStName,intClassCode,strClassName,strFormCode,strFormName,strMacroCode,strMacroName,intEcoSysCode,strEcoSysName,intAcres,intSqMiles
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,5501,California Central Valley Mixed Oak Savanna,2784167.937763223,4350.262402786333
41,Oregon,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,5501,California Central Valley Mixed Oak Savanna,0.8895793732799999,0.00138996777076
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4545,California Coastal Closed-Cone Conifer Forest and Woodland,55003.582229275686,85.94309723386156
41,Oregon,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4545,California Coastal Closed-Cone Conifer Forest and Woodland,31874.518523995685,49.80393519410156
41,Oregon,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,5502,California Coastal Live Oak Woodland and Savanna,0.6671845299600001,0.00104247582807
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,5502,California Coastal Live Oak Woodland and Savanna,1104734.8196602473,1726.1481557315549
41,Oregon,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,5503,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,55.59871083,0.0868729856725
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,5503,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,4215743.559749962,6587.099312156705
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4511,Central and Southern California Mixed Evergreen Woodland,63145.23504837756,98.66442976379976
32,Nevada,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4317,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,9.78537310608,0.01528964547836
41,Oregon,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4317,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,594856.834225783,929.4638034844728
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4317,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,779991.2007062634,1218.7362511123047
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4320,Mediterranean California Mixed Evergreen Forest,1247664.427144518,1949.4756674273349
41,Oregon,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4320,Mediterranean California Mixed Evergreen Forest,1060660.6096110896,1657.2822025292512
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4144,Mediterranean California Mixed Oak Woodland,765241.0851179078,1195.689195505333
32,Nevada,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4144,Mediterranean California Mixed Oak Woodland,0.22239484332,0.00034749194269
41,Oregon,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,4144,Mediterranean California Mixed Oak Woodland,56627.95416488496,88.48117838326931
6,California,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M009,Californian Forest & Woodland,5504,Southern California Oak Woodland and Savanna,80639.2582136154,125.99884095968056
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,4143,Madrean Encinal,426972.30137257493,667.144220899448
8,Colorado,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,4143,Madrean Encinal,22.68427401864,0.035444178154379995
4,Arizona,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,4143,Madrean Encinal,2480303.8586743367,3875.474779206533
35,New Mexico,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,4143,Madrean Encinal,1621423.4247765434,2533.474101231576
8,Colorado,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,5604,Madrean Juniper Savanna,220.61568457344,0.34471200714848
4,Arizona,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,5604,Madrean Juniper Savanna,82672.39187124683,129.17561229975252
35,New Mexico,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,5604,Madrean Juniper Savanna,167008.07477568396,260.9501168388836
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,5604,Madrean Juniper Savanna,14215.4783850144,22.2116849767448
8,Colorado,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,4518,Madrean Pinyon-Juniper Woodland,755.92007244468,1.18112511320331
4,Arizona,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,4518,Madrean Pinyon-Juniper Woodland,1502356.1167959787,2347.4314325106047
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,4518,Madrean Pinyon-Juniper Woodland,110334.75206276172,172.39805009930546
35,New Mexico,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M010,Madrean Lowland Evergreen Woodland,4518,Madrean Pinyon-Juniper Woodland,699372.1804233902,1092.769031919409
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M011,Madrean Montane Forest & Woodland,4315,Madrean Pine-Oak Forest and Woodland,211.05270631068,0.32976985361281
35,New Mexico,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M011,Madrean Montane Forest & Woodland,4315,Madrean Pine-Oak Forest and Woodland,379941.1294866345,593.6580148271375
4,Arizona,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M011,Madrean Montane Forest & Woodland,4315,Madrean Pine-Oak Forest and Woodland,769584.2340131042,1202.4753656541263
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M011,Madrean Montane Forest & Woodland,4316,Madrean Upper Montane Conifer-Oak Forest and Woodland,0.44478968664,0.00069498388538
4,Arizona,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M011,Madrean Montane Forest & Woodland,4316,Madrean Upper Montane Conifer-Oak Forest and Woodland,32716.06061111857,51.118844705240534
35,New Mexico,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M011,Madrean Montane Forest & Woodland,4316,Madrean Upper Montane Conifer-Oak Forest and Woodland,163554.06046408106,255.55321947696518
40,Oklahoma,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M015,Edwards Plateau Forest & Woodland,4155,Edwards Plateau Dry-Mesic Slope Forest and Woodland,51.373208806920005,0.08027063876139
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M015,Edwards Plateau Forest & Woodland,4155,Edwards Plateau Dry-Mesic Slope Forest and Woodland,945638.4414356723,1477.5600647538683
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M015,Edwards Plateau Forest & Woodland,4152,Edwards Plateau Limestone Savanna and Woodland,7194286.5921284575,11241.072800281585
40,Oklahoma,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M015,Edwards Plateau Forest & Woodland,4152,Edwards Plateau Limestone Savanna and Woodland,2850.65710167576,4.45415172140042
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M015,Edwards Plateau Forest & Woodland,4208,Edwards Plateau Mesic Canyon,49431.47942989309,77.23668660976361
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M015,Edwards Plateau Forest & Woodland,7602,"Llano Uplift Acidic Forest, Woodland and Glade",214994.2101188404,335.9284533131048
37,North Carolina,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4504,Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier,220280.09075487012,344.1876418069608
12,Florida,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4504,Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier,185.69969417220003,0.29015577214615
22,Louisiana,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4504,Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier,52.040393336879994,0.08131311458946001
1,Alabama,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4504,Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier,332.25789592008,0.51915296237886
13,Georgia,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4504,Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier,165111.7139466943,257.987053043566
45,South Carolina,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4504,Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier,349739.4649740919,546.4679140259501
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4504,Atlantic Coastal Plain Fall-Line Sandhills Longleaf Pine Woodland - Loblolly Modifier,0.22239484332,0.00034749194269
51,Virginia,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,17.12440293564,0.02675687958713
47,Tennessee,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,145.00143784463998,0.22656474663388
20,Kansas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,4.225502023080002,0.00660234691111
40,Oklahoma,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,4825.30091551404,7.539532680544928
22,Louisiana,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,4462.13013637248,6.972078338132159
12,Florida,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,1206913.0184494047,1885.8015913407621
1,Alabama,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,9609.6811798572,15.015126843634901
17,Illinois,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,41.58783570084,0.06498099328303
45,South Carolina,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,11357.482253509079,17.74606602123561
29,Missouri,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,86.28919920816,0.13482687376372
5,Arkansas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,2885.573092077,4.50870795640275
48,Texas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,1459.79975155248,2.28093711181716
37,North Carolina,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,6995.20740178728,10.930011565371261
28,Mississippi,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,16291.534247406598,25.45552226175595
21,Kentucky,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,189.70280135196,0.29641062711457
13,Georgia,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8201,Deciduous Plantations,205734.3560275255,321.4599312953213
1,Alabama,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4507,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland - Loblolly Modifier,15.79003387572,0.02467192793099
28,Mississippi,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4501,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland - Offsite Hardwood Modifier,1829683.9638293409,2858.881193503913
13,Georgia,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4501,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland - Offsite Hardwood Modifier,595363.0048891793,930.2546951460353
22,Louisiana,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4501,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland - Offsite Hardwood Modifier,39751.966269233395,62.112447296124046
12,Florida,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4501,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland - Offsite Hardwood Modifier,148944.4984167036,232.7257787777737
1,Alabama,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4501,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland - Offsite Hardwood Modifier,4086849.9580121455,6385.70305943992
1,Alabama,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,9902,East Gulf Coastal Plain Near-Coast Pine Flatwoods - Offsite Hardwood Modifier,998.10805682016,1.5595438387927198
12,Florida,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,9902,East Gulf Coastal Plain Near-Coast Pine Flatwoods - Offsite Hardwood Modifier,264513.9803015315,413.30309422411636
13,Georgia,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,9902,East Gulf Coastal Plain Near-Coast Pine Flatwoods - Offsite Hardwood Modifier,1.55676390324,0.00243244359883
22,Louisiana,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,9902,East Gulf Coastal Plain Near-Coast Pine Flatwoods - Offsite Hardwood Modifier,28986.054298955518,45.290709842443846
28,Mississippi,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,9902,East Gulf Coastal Plain Near-Coast Pine Flatwoods - Offsite Hardwood Modifier,2479.03531848804,3.8734926851654303
1,Alabama,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4306,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest - Offsite Pine Modifier,14246.83605792252,22.260681340664085
47,Tennessee,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4306,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest - Offsite Pine Modifier,47230.88245524168,73.79825383684607
28,Mississippi,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,4306,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest - Offsite Pine Modifier,906.70377621564,1.41672465034713
50,Vermont,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,19753.1099836824,30.8642343497258
42,Pennsylvania,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,68559.65990384627,107.12446860053049
45,South Carolina,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,3030194.9019240923,4734.679534290458
44,Rhode Island,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,3039.9151133410805,4.74986736462961
37,North Carolina,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,2519806.0755345225,3937.1969930510168
33,New Hampshire,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,16296.426933959641,25.46316708449513
54,West Virginia,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,68649.50742054755,107.26485534537727
13,Georgia,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,7097844.62353305,11090.38222435018
28,Mississippi,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,3843607.822079329,6005.637222042159
9,Connecticut,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,59135.67841816128,92.39949752904177
25,Massachusetts,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,53557.1261683224,83.6830096386058
5,Arkansas,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,62220.73968469633,97.21990575803743
11,District of Columbia,1,Forest & Woodland,1.B.1,Warm Temperate Forest & Woodland,M305,Southeastern North American Ruderal Forest,8202,Evergreen Plantation or Managed Pine,16.45721840568,0.02571440375906
